107      	5100     	40       30       	1000     6.154562e+01 		6.154562e+01 		6.154562e+01 		1.254477e-12 		2.308995e-16 		1.089444e+02 	6.954500e-01
108      	6100     	40       10       	1000     1.214578e+02 		1.214577e+02 		1.214577e+02 		6.401422e-07 		2.340050e-16 		1.970218e+01 	1.049542e+00
109      	6100     	40       20       	1000     9.749913e+01 		9.749913e+01 		9.749913e+01 		2.139663e-09 		1.457537e-16 		7.482703e+01 	1.049778e+00
110      	6100     	40       30       	1000     6.761551e+01 		6.761531e+01 		6.761531e+01 		2.956759e-06 		2.101721e-16 		1.239924e+02 	1.050047e+00
111      	7100     	40       10       	1000     1.313445e+02 		1.313445e+02 		1.313445e+02 		6.556025e-09 		2.163906e-16 		2.224469e+01 	1.414537e+00
112      	7100     	40       20       	887      1.055008e+02 		1.055008e+02 		1.055008e+02 		0.000000e+00 		1.346990e-16 		7.566614e+01 	1.414767e+00
113      	7100     	40       30       	1000     7.332820e+01 		7.332820e+01 		7.332820e+01 		5.436464e-08 		1.937980e-16 		1.396852e+02 	1.414898e+00
114      	8100     	40       10       	1000     1.402981e+02 		1.402981e+02 		1.402981e+02 		9.116137e-14 		0.000000e+00 		2.529638e+01 	1.830680e+00
115      	8100     	40       20       	1000     1.129212e+02 		1.129211e+02 		1.129211e+02 		2.640996e-07 		0.000000e+00 		1.086640e+02 	1.830986e+00
116      	8100     	40       30       	1000     7.852642e+01 		7.852642e+01 		7.852642e+01 		2.115482e-08 		1.809691e-16 		1.596773e+02 	1.831175e+00
117      	9100     	40       10       	1000     1.486513e+02 		1.486513e+02 		1.486513e+02 		1.089824e-14 		0.000000e+00 		2.818130e+01 	2.273951e+00
118      	9100     	40       20       	1000     1.196869e+02 		1.196869e+02 		1.196869e+02 		1.026292e-07 		2.374672e-16 		1.112063e+02 	2.274315e+00
119      	9100     	40       30       	1000     8.329240e+01 		8.329239e+01 		8.329239e+01 		1.359535e-07 		1.706141e-16 		1.796080e+02 	2.274475e+00
120      	100      	50       13       	270      1.407154e+01 		1.407154e+01 		1.407154e+01 		0.000000e+00 		2.524751e-16 		3.196630e-01 	2.927800e-02
121      	100      	50       25       	173      9.275245e+00 		9.275245e+00 		9.275245e+00 		0.000000e+00 		0.000000e+00 		5.930860e-01 	2.928500e-02
122      	100      	50       38       	146      4.707818e+00 		4.707818e+00 		4.707818e+00 		0.000000e+00 		1.886603e-16 		8.063700e-01 	2.930400e-02
123      	1100     	50       13       	1000     5.572503e+01 		5.572503e+01 		5.572503e+01 		1.801443e-12 		0.000000e+00 		6.375507e+00 	2.643600e-02
124      	1100     	50       25       	565      4.363025e+01 		4.363025e+01 		4.363025e+01 		0.000000e+00 		0.000000e+00 		1.100204e+01 	2.643600e-02
125      	1100     	50       38       	453      2.840534e+01 		2.840534e+01 		2.840534e+01 		0.000000e+00 		0.000000e+00 		1.605598e+01 	2.654000e-02
126      	2100     	50       13       	1000     7.792216e+01 		7.792216e+01 		7.792216e+01 		7.987335e-09 		0.000000e+00 		1.048888e+01 	1.059940e-01
127      	2100     	50       25       	1000     6.189676e+01 		6.189676e+01 		6.189676e+01 		3.443845e-16 		1.147948e-16 		3.638914e+01 	1.060670e-01
128      	2100     	50       38       	1000     4.126947e+01 		4.126947e+01 		4.126947e+01 		4.664402e-11 		0.000000e+00 		6.530080e+01 	1.062450e-01
129      	3100     	50       13       	1000     9.512834e+01 		9.512834e+01 		9.512834e+01 		1.208833e-12 		1.493861e-16 		1.537114e+01 	2.881750e-01
130      	3100     	50       25       	1000     7.615219e+01 		7.615219e+01 		7.615219e+01 		5.650721e-10 		0.000000e+00 		5.302586e+01 	2.883370e-01
131      	3100     	50       38       	1000     5.104152e+01 		5.104152e+01 		5.104152e+01 		1.712268e-14 		2.784176e-16 		9.342758e+01 	2.885290e-01
132      	4100     	50       13       	1000     1.100391e+02 		1.100391e+02 		1.100391e+02 		6.452551e-09 		2.582875e-16 		1.916247e+01 	5.551600e-01
133      	4100     	50       25       	1000     8.843785e+01 		8.843785e+01 		8.843785e+01 		6.792259e-13 		0.000000e+00 		6.852370e+01 	5.553400e-01
134      	4100     	50       38       	1000     5.957705e+01 		5.957704e+01 		5.957704e+01 		2.442537e-08 		1.192645e-16 		1.200647e+02 	5.556390e-01
135      	5100     	50       13       	1000     1.227701e+02 		1.227701e+02 		1.227701e+02 		4.398568e-15 		0.000000e+00 		2.349903e+01 	8.492700e-01
136      	5100     	50       25       	1000     9.884302e+01 		9.884302e+01 		9.884302e+01 		2.480066e-13 		1.437720e-16 		8.396120e+01 	8.494190e-01
137      	5100     	50       38       	1000     6.686525e+01 		6.686524e+01 		6.686524e+01 		4.133418e-08 		2.125298e-16 		1.519788e+02 	8.497410e-01
138      	6100     	50       13       	1000     1.345497e+02 		1.345497e+02 		1.345497e+02 		1.061220e-07 		4.224715e-16 		2.828183e+01 	1.242163e+00
139      	6100     	50       25       	1000     1.084897e+02 		1.084897e+02 		1.084897e+02 		2.104193e-11 		3.929643e-16 		1.020967e+02 	1.242459e+00
140      	6100     	50       38       	1000     7.355034e+01 		7.355031e+01 		7.355031e+01 		4.874610e-07 		1.932127e-16 		1.751161e+02 	1.242669e+00
141      	7100     	50       13       	1000     1.452540e+02 		1.452539e+02 		1.452539e+02 		2.169861e-07 		0.000000e+00 		3.190720e+01 	1.703818e+00
142      	7100     	50       25       	1000     1.172986e+02 		1.172986e+02 		1.172986e+02 		5.545084e-12 		1.211511e-16 		1.166867e+02 	1.704015e+00
143      	7100     	50       38       	1000     7.953361e+01 		7.953361e+01 		7.953361e+01 		7.325772e-15 		0.000000e+00 		2.013275e+02 	1.704212e+00
144      	8100     	50       13       	1000     1.555839e+02 		1.555839e+02 		1.555839e+02 		2.271048e-12 		0.000000e+00 		3.654662e+01 	2.239863e+00
145      	8100     	50       25       	1000     1.257868e+02 		1.257867e+02 		1.257867e+02 		2.007343e-07 		5.648788e-16 		1.350736e+02 	2.242254e+00
146      	8100     	50       38       	1000     8.546528e+01 		8.546528e+01 		8.546528e+01 		1.366269e-09 		4.988291e-16 		2.311710e+02 	2.240456e+00
147      	9100     	50       13       	1000     1.647373e+02 		1.647373e+02 		1.647373e+02 		1.094602e-09 		1.725275e-16 		3.981044e+01 	2.827148e+00
148      	9100     	50       25       	1000     1.333713e+02 		1.333713e+02 		1.333713e+02 		4.854355e-09 		2.131022e-16 		1.601561e+02 	2.827153e+00
149      	9100     	50       38       	1000     9.072267e+01 		9.072267e+01 		9.072267e+01 		1.484519e-09 		3.132812e-16 		2.529961e+02 	2.827650e+00
150      	100      	10       3        	84       7.245938e-14 		7.245938e-14 		7.245938e-14 		0.000000e+00 		0.000000e+00 		4.020100e-02 	3.010000e-04
151      	100      	10       5        	139      5.751391e-14 		5.751391e-14 		5.751391e-14 		0.000000e+00 		0.000000e+00 		7.571100e-02 	3.060000e-04
152      	100      	10       8        	1000     3.186563e-14 		3.186563e-14 		3.186563e-14 		1.980468e-16 		1.980468e-16 		6.033000e-01 	3.070000e-04
153      	1100     	10       3        	308      2.485099e-13 		2.485099e-13 		2.485099e-13 		0.000000e+00 		0.000000e+00 		6.250490e-01 	7.094000e-03
154      	1100     	10       5        	1000     2.070765e-13 		2.070625e-13 		2.070625e-13 		6.791936e-05 		1.219127e-16 		2.429199e+00 	7.095000e-03
155      	1100     	10       8        	476      1.270512e-13 		1.270512e-13 		1.270512e-13 		0.000000e+00 		0.000000e+00 		1.671768e+00 	7.100000e-03
156      	2100     	10       3        	630      3.472402e-13 		3.472402e-13 		3.472402e-13 		0.000000e+00 		0.000000e+00 		2.380125e+00 	3.247900e-02
157      	2100     	10       5        	1000     2.899526e-13 		2.899526e-13 		2.899526e-13 		1.741219e-16 		1.741219e-16 		4.438673e+00 	3.250300e-02
158      	2100     	10       8        	838      1.811273e-13 		1.811273e-13 		1.811273e-13 		0.000000e+00 		0.000000e+00 		5.031197e+00 	3.250700e-02
159      	3100     	10       3        	859      4.218058e-13 		4.218058e-13 		4.218058e-13 		0.000000e+00 		0.000000e+00 		3.751176e+00 	8.079200e-02
160      	3100     	10       5        	912      3.533574e-13 		3.533574e-13 		3.533574e-13 		0.000000e+00 		1.428783e-16 		5.389971e+00 	8.081200e-02
161      	3100     	10       8        	886      2.193873e-13 		2.193873e-13 		2.193873e-13 		0.000000e+00 		4.602553e-16 		7.015197e+00 	8.082000e-02
162      	4100     	10       3        	1000     4.841251e-13 		4.841251e-13 		4.841251e-13 		9.385671e-15 		2.085705e-16 		5.447703e+00 	1.485000e-01
